Unit_Name_1,Score
esev inst politecn viseu,0.25
mediaring ltd,0.25
walla walla coll,0.25
media tenor sa,0.25
univ sch arts coimbra,0.25
medalics res ctr mediterranean relat,0.25
med univ ohio,0.25
walden univ,0.25
mcphs univ,0.25
calgary learning ctr,0.25
european union deaf,0.25
calif baptist univ,0.25
costal carolina univ,0.25
maya design inc,0.25
calif dept hlth serv,0.25
calif off binatl border hlth,0.25
cpb netherlands bur econ policy res,0.25
escuela grad educ tecnol monterrey mexico,0.25
univ estadual campinas fef unicamp,0.25
bur subst abuse serv,0.25
ernst &amp; young llp,0.25
wawasan open univ,0.25
erpi,0.25
minnesota populat ctr,0.25
cptsc,0.25
esan,0.25
minist community dev women affairs &amp; children,0.25
bunkyo gakuin univ,0.25
mianyang normal univ,0.25
baynote inc,0.25
univ cote dazur,0.25
univ cracow,0.25
metairie psychiat clin,0.25
escs inst politecn lisboa,0.25
merck &amp; co inc,0.25
univ santa clara,0.25
mary baldwin coll,0.25
brenau univ,0.25
capes,0.25
family planning assoc nepal,0.25
londons city univ,0.25
liuc univ,0.25
linkedin,0.25
cardinal tien jr coll healthcare &amp; management,0.25
univ goteborg,0.25
fayetteville state univ,0.25
fcsh univ nova lisboa,0.25
lexonomics,0.25
lexem strategy,0.25
carroll coll,0.25
laurea univ appl sci,0.25
villanova sch business,0.25
univ western macedonia,0.25
fdn org res &amp; educ,0.25
fairmont state univ,0.25
corner hlth ctr,0.25
campus uab,0.25
canc inst new jersey,0.25
marine corps air stn,0.25
vtt tech res ctr finland,0.25
maps,0.25
mansfield univ,0.25
manchester inst sci &amp; technol,0.25
ewen todd consulting,0.25
malmo univ hosp,0.25
fac econ &amp; empresa,0.25
madrid open univ,0.25
mackenzie presbyterian univ mackenzie,0.25
canadian inst hlth informat,0.25
fac econ empresa,0.25
lutheran family hlth ctr,0.25
corp mr fixit,0.25
lumsa univ,0.25
brookdale community coll,0.25
esci ctr,0.25
univ claude bernard lyon,0.25
eenvandaag,0.25
encore,0.25
univ campinas unicamp,0.25
blue cross &amp; blue shield minnesota,0.25
natl inst fitness &amp; sports,0.25
natl inst sci &amp; technol policy,0.25
cra int,0.25
natl univ distance learning,0.25
elect arts,0.25
netherlands inst social res,0.25
univ buckingham,0.25
elca estee lauder clin aramis korea,0.25
elca,0.25
univ south denmark,0.25
univ south florida st petersburg,0.25
nfo cf grp,0.25
univ carlos iii,0.25
nhs educ scotland,0.25
nias,0.25
educ tecnol monterrey mexico itesm mexico,0.25
nihon univ,0.25
ningbo inst technol,0.25
beit berl acad coll,0.25
north amer quitline consortium,0.25
north carolina cent univ,0.25
norut no res inst,0.25
norwegian ctr telemed,0.25
edith nourse rogers mem vet hosp,0.25
econex consulting pty ltd,0.25
ecole normale super,0.25
olin hlth ctr,0.25
bol com,0.25
ne state univ,0.25
code for amer,0.25
monroe cty sch dist south florida,0.25
n mem med ctr,0.25
booz &amp; co munich,0.25
nanjing univ informat sci &amp; technol,0.25
booz &amp; co stockholm,0.25
ephe,0.25
natl &amp; kapodistrian univ,0.25
booz &amp; co vienna,0.25
brandnewday,0.25
montana state univ billings,0.25
mutah univ,0.25
erasmus grad sch business,0.25
natl commun assoc,0.25
natl comm qual assurance,0.25
mkt syst grp msg,0.25
booz &amp; co berlin,0.25
mikonics inc,0.236111111
louisiana state univ hlth sci ctr shreveport,0.233766234
cleveland clin,0.229166667
botswana upenn partnership,0.225806452
no calif canc ctr,0.224837662
zew ctr european econ res,0.222222222
youth speaks,0.222222222
macci mannheim ctr competit &amp; innovat,0.222222222
german canc soc,0.222222222
orc macro int inc,0.222222222
zurich univ appl sci winterthur,0.222222222
chiang mai univ,0.222222222
mission hosp outpatient clin pharm serv,0.222222222
inst environm hlth sci,0.222222222
acad coll emek yezreel,0.222222222
washington post,0.222222222
dartmouth inst hlth policy &amp; clin practice,0.222222222
sdsu uc san diego joint doctoral program clin psy,0.222222222
airs city steps,0.222222222
natl acad med,0.222222222
sentient res,0.222222222
hsph dfci,0.222222222
vytautas magnus univ,0.211111111
enrm va hosp,0.2
consejo nacl ciencia &amp; tecnol conacyt,0.2
univ southern brittany,0.2
univ washington sch med,0.2
epsilon,0.2
gaylord nelson inst environm study,0.2
cornelia connelly high sch,0.2
focus,0.2
esertp business sch madrid,0.2
csiro educ,0.2
dutch minist secur &amp; justice,0.2
fordham business sch,0.2
dutch res sch astron nova,0.2
ctr community based res,0.2
univ s florida sarasota manatee,0.2
fed minist commun technol,0.2
cometrika,0.2
family hlth ctr,0.2
dalian univ foreign languages,0.2
univ teknol malaysia kuala lumpur,0.2
george fox univ,0.2
gift hope organ &amp; tissue donor network,0.2
univ torcuato di tella,0.2
dentsu aegis,0.2
esc rennes,0.2
deakin univ australia,0.2
daegu gyeongbuk inst sci &amp; technol,0.2
corvallis grp llc,0.2
dokkyo univ,0.2
fore sch management,0.2
gen practice,0.2
univ tallinn,0.2
fernando pessoa univ,0.2
empir commun &amp; technol res,0.2
cyber emot res inst,0.2
eunice kennedy shriver natl inst child hlth &amp; hum,0.2
cugy med off,0.2
graph era univ,0.2
oakton high sch,0.2
new york sch med,0.2
western galilee coll,0.2
newberry coll,0.2
berlin univ arts,0.2
belgian inst postal serv &amp; telecommun bipt,0.2
ninr,0.2
beijing cent univ finance &amp; econ,0.2
nova norwegian social res,0.2
ntt commun sci labs,0.2
beam,0.2
nusa tenggara timur prov hlth off,0.2
oakland med ctr,0.2
off archeol &amp; patrimony,0.2
univ british columbia hosp,0.2
ogilvy &amp; mather,0.2
oklahoma tax commiss,0.2
olymp broadcasting serv,0.2
oral roberts univ,0.2
organizing amer,0.2
ottawa hosp,0.2
univ antioquia,0.2
azienda osped san paolo,0.2
augusta ms ctr,0.2
penn state hershey childrens hosp,0.2
people &amp; press,0.2
unity coll,0.2
new york hosp,0.2
nereus strateg commun worldwide,0.2
windward community coll,0.2
minist trade &amp; ind,0.2
waikato tainui coll res &amp; dev,0.2
medco hlth solut inc,0.2
c r res,0.2
c inst social dev,0.2
butler hosp,0.2
univ diego portales chile,0.2
mee productions inc,0.2
menninger clin,0.2
mercy univ hosp cork,0.2
cmi mkt,0.2
michigan dept career dev,0.2
microsoft res israel,0.2
minist transport,0.2
nep broadcasting,0.2
brown med sch,0.2
univ cincinnati fdn,0.2
nathan s kline inst psychiat res,0.2
univ catholique lille lem umr cnrs,0.2
natl collegiate athlet assoc,0.2
natl ctr chron dis prevent &amp; hlth promot,0.2
bodo univ,0.2
natl inst technol,0.2
natl sch polit sci &amp; publ adm,0.2
naver,0.2
ne missouri state univ,0.2
biofact kg,0.2
people sci &amp; policy,0.2
assumpt coll,0.2
calif poly,0.2
tech res ctr finland vtt,0.2
sch social ecol,0.2
sch sociol,0.2
alfaisal univ,0.2
temple univ japan,0.2
seattle &amp; king cty,0.2
seattle &amp; king cty publ hlth,0.2
seattle childrens res inst,0.2
sel consulting,0.2
technicolor res,0.2
airlangga univ,0.2
shih hsin univ wen shan dist,0.2
singapore corp rehabil exterprises,0.2
tech commun body knowledge comm,0.2
thammasat univ,0.2
teach amer,0.2
sony pictures,0.2
talladega coll,0.2
african publ relat assoc,0.2
southwest airlines,0.2
southwest baptist univ,0.2
st olavs univ hosp,0.2
zhejiang univ technol,0.2
state univ rio de janeiro ufrj,0.2
stc acad sig,0.2
stivoro,0.2
sunshine high sch,0.2
yodlee,0.2
alzheimer assoc british columbia,0.2
unir,0.2
ralph h johnson va med ctr,0.2
union bank nigeria plc,0.2
arizona kidney fdn,0.2
presch teaching coll,0.2
argosy univ,0.2
prime ministers off,0.2
prince songkla univ,0.2
aquinas coll,0.2
profess writing program,0.2
uk deptartment business innovat &amp; skills bis,0.2
prospers strategy &amp; mkt commun ltd,0.2
ucsi univ,0.2
queen elizabeth ii jubilee hosp,0.2
wuhan yangtze business univ,0.2
xinxiang med univ,0.2
regenstrief inst hlth care,0.2
renison univ coll,0.2
republ slovenia educ &amp; sport,0.2
restless dev,0.2
rimini ctr econ anal,0.2
toys r us,0.2
amer soc hlth syst pharmacists res &amp; educ fdn,0.2
rollins sch publ hlth,0.2
amer soc engn educ,0.2
amer rivers,0.2
royal coll gen practitioners,0.2
rrc associates,0.2
mayo clin &amp; mayo fdn,0.2
mf associates,0.2
cambridge hlth alliance,0.2
kansas city free hlth clin,0.2
inst nacl salud publ,0.2
inst res human &amp; social sci idihcs,0.2
chinese hosp,0.2
inst sistemas &amp; robot torre norte,0.2
holland bloorview kids rehabil hosp,0.2
changchun lib,0.2
univ naples parthenope,0.2
inst social sci,0.2
interact televis res inst,0.2
cesp,0.2
hlth &amp; community serv workforce council,0.2
italian natl inst stat istat,0.2
iza,0.2
hepatitis b fdn,0.2
jichi med univ,0.2
univ la habana,0.2
veristat inc,0.2
centrix,0.2
john carroll univ,0.2
vet affairs ctr management complex chron care,0.2
us army corps engineers,0.2
china res inst sci popularizat,0.2
cdfu,0.2
univ lusofona humanidades &amp; tecnol,0.2
chinese community hlth resource ctr,0.2
cheil commun sci inst,0.2
chinese acad med sci,0.2
china mobile commun corp,0.2
ibm res,0.2
usda nass,0.2
univ michigan hlth syst,0.2
imi hale native hawaiian canc network,0.2
iminds mict ghent univ,0.2
incites consulting sarl,0.2
ind culturales,0.2
chicago harold washington coll,0.2
chicago architecture fdn,0.2
ineti alfragide,0.2
inst mind &amp; brain,0.2
inflexxion inc,0.2
houston dept hlth &amp; human serv,0.2
innovat accelerat platform innobridge,0.2
inst asian consumer insight,0.2
inst etudes polit,0.2
chinese community hlth plan,0.2
inst ind engn,0.2
inst informat &amp; commun technol promot,0.2
inst informat ind iii,0.2
inst labor econ iza,0.2
kansas city area educ res consortium,0.2
jp med,0.2
hekkelman advocaten &amp; notarissen,0.2
lsu hlth sci ctr,0.2
lanzhou inst technol,0.2
caring hlth ctr,0.2
lifelink homecare sdn bhd,0.2
caremed syst inc,0.2
city hope comprehens canc ctr,0.2
univ gadjah mada,0.2
healing community ctr,0.2
louisiana state univ hlth sci ctr,0.2
harvard sch dent med,0.2
city univ sao caetano do sul,0.2
lands end,0.2
lvc,0.2
canadian fitness &amp; lifestyle res inst,0.2
management ctr elect govt network,0.2
univ northern iowa,0.2
canada res chair innovat hlth,0.2
vts ctr student engagement &amp; community partnershi,0.2
maryville coll,0.2
gv sonny montgomery vamc,0.2
mass commun &amp; journalism,0.2
univ hawaii canc ctr,0.2
lievensberg hosp,0.2
laguna coll art &amp; design,0.2
korea inst sci &amp; technol,0.2
karl menninger sch psychiat &amp; mental hlth sci,0.2
kddi &amp; kddi res inst,0.2
ketchum argentina,0.2
kipp cent city primary,0.2
kitasato univ,0.2
knowledge networks,0.2
univ illinois hosp &amp; hlth sci syst,0.2
univ illinois coll pharm,0.2
kokugakuin univ,0.2
vietnamese german univ,0.2
vietnam univ commerce,0.2
hec paris sch management,0.2
konyang univ,0.2
usach,0.2
korea res inst local adm,0.2
hec lausanne,0.2
kuehne logist univ,0.2
kraft foods,0.2
psb,0.198412698
bravo hlth adv care ctr,0.194444444
univ massachusetts lowell,0.194444444
multnomah cty hlth dept,0.191666667
stroger hosp,0.190909091
gesis,0.19047619
kaiser permanente midatlantic states,0.188034188
chaim sheba med ctr,0.181818182
ereal prevent llc,0.181818182
ctr outcomes res &amp; evaluat,0.176923077
china youth univ polit studies,0.166666667
colorado prevent ctr,0.166666667
cincinnati childrens hosp,0.166666667
afp,0.166666667
alkermes inc,0.166666667
univ zululand,0.166666667
urban policy strategies llc,0.166666667
alfred hosp,0.166666667
urv,0.166666667
asia res inst,0.166666667
yalu marnggithinyaraw res ctr,0.166666667
yale canc ctr,0.166666667
cabrini hosp,0.166666667
waldorf coll,0.166666667
corrupt res ctr budapest,0.166666667
burnet inst,0.166666667
canberra hosp,0.166666667
bur publ hlth,0.166666667
cty san diego hlth &amp; human serv agcy,0.166666667
virtual media resources,0.166666667
brownsville community hlth ctr,0.166666667
virginia cooperat extens,0.166666667
creat technol inc,0.166666667
westat india,0.166666667
cooper inst denver,0.166666667
bbc world serv trust,0.166666667
catolica lisbon sch business &amp; econ palma de cima,0.166666667
connell sch nursing,0.166666667
wilkes univ,0.166666667
ctr brasileiro anal &amp; planejamento cebrap,0.166666667
calhoun community high sch,0.166666667
artevelde hgsk,0.166666667
artesis plantijn univ coll,0.166666667
arpac lp,0.166666667
army res lab,0.166666667
arcadia univ,0.166666667
antwerp univ,0.166666667
community behav hlth philadelphia,0.166666667
amsterdam vu univ,0.166666667
amsterdam ctr middle eastern studies,0.166666667
commonwealth sci &amp; ind res org csiro,0.166666667
ies cura valera,0.166666667
zurich univ appl sci zhaw,0.166666667
malawi broadcasting corp,0.166666667
hlth sci ctr,0.166666667
plymouth business sch,0.166666667
union univ,0.166666667
higher coll technol,0.166666667
hlth &amp; human serv agcy,0.166666667
united nations environm programme,0.166666667
personnel res associates,0.166666667
hlth resources act,0.166666667
pathfinder int,0.166666667
res ctr juelich,0.166666667
univ alabama tuscaloosa,0.166666667
hohai univ,0.166666667
univ nairobi,0.166666667
univ alassane ouattara,0.166666667
hsch ruhr west univ appl sci,0.166666667
paciello grp,0.166666667
oxford uehiro ctr,0.166666667
healthy influence llc,0.166666667
unicef india country off,0.166666667
univ north carolina hlth care,0.166666667
portland va med ctr,0.166666667
tufts med ctr,0.166666667
real prevent,0.166666667
univ pontificia bolivariana,0.166666667
randstad hospitality,0.166666667
georgia div publ hlth,0.166666667
rand europe,0.166666667
german ctr higher educ res &amp; sci studies dzhw,0.166666667
gfk custom res n amer,0.166666667
gimpgirl community,0.166666667
gravida,0.166666667
great lakes intertribal epidemiol ctr,0.166666667
uf hlth canc ctr,0.166666667
psycholog inst,0.166666667
umass donahue inst,0.166666667
unc lineberger comprehens canc ctr,0.166666667
optum inst,0.166666667
ibaraki univ,0.166666667
open soc inst,0.166666667
menzies sch hlth res,0.166666667
medialab,0.166666667
kepco int nucl grad sch,0.166666667
media hlth,0.166666667
univ hlth network,0.166666667
la sabana univ,0.166666667
mec australia,0.166666667
mckesson corp,0.166666667
mcdonald res,0.166666667
leukemia lymphoma soc,0.166666667
matthew walker community hlth ctr,0.166666667
massachusetts water resources author,0.166666667
maryland multicultural youth ctr,0.166666667
loras coll,0.166666667
lorient le jour,0.166666667
loyola coll social sci,0.166666667
memphis light gas &amp; water co,0.166666667
michigan bankers assoc,0.166666667
odisee,0.166666667
kaiser permanente colorado,0.166666667
northwestern med fac fdn,0.166666667
indera estudos econ lda,0.166666667
indigov ivox,0.166666667
innovat hlth informat inc,0.166666667
inria paris,0.166666667
inst mol sci,0.166666667
netherlands publ broadcasting,0.166666667
univ liverpool liverpool sch trop med,0.166666667
nemours alfred dupont hosp children,0.166666667
natl publ hlth inst,0.166666667
james a haley va hosp,0.166666667
natl dev &amp; res inst inc,0.166666667
mt sinai st lukes roosevelt,0.166666667
mt sinai beth israel,0.166666667
joint commiss resources,0.166666667
tu dortmund,0.166666667
hitech storage co,0.166666667
seven network,0.166666667
fac econ porto,0.166666667
south carolina tobacco free collaborat,0.166666667
shady grove adventist hosp,0.166666667
spalding univ,0.166666667
fed univ para,0.166666667
sentier strateg resources,0.166666667
springahead inc,0.166666667
dept informat taipei city govt,0.166666667
family violence prevent fund,0.166666667
fairbanks ctr med eth,0.166666667
south texas vet healthcare syst,0.166666667
s china normal univ,0.166666667
univ texas sch publ hlth houston,0.166666667
euskal herriko unibertsitatea,0.166666667
sahlgrens acad,0.166666667
sahlgrens univ hosp,0.166666667
deutsch jugendinst,0.166666667
esade business sch,0.166666667
deventer hosp,0.166666667
saket community ctr,0.166666667
samsung telecommun amer,0.166666667
empirica commun &amp; technol res,0.166666667
san antonio canc inst,0.166666667
deloitte consulting,0.166666667
sangath,0.166666667
rti,0.166666667
fujian ctr dis control &amp; prevent,0.166666667
steklov math inst,0.166666667
sust,0.166666667
st vincent hosp,0.166666667
focusing int,0.166666667
rockmelt inc,0.166666667
french inst pondicherry,0.166666667
fraunhofer inst commun informat proc &amp; ergon,0.166666667
sinai sch med,0.166666667
curtin grad sch business,0.166666667
siena coll,0.166666667
swarthmore coll,0.166666667
stanley m slowik inc,0.166666667
tns,0.166666667
florence sch regulat,0.166666667
univ pecs,0.153846154
husson univ,0.148351648
south carolina contracept access campaign,0.142857143
ctr canc res,0.142857143
ipsos,0.142857143
zalando se,0.142857143
ctr community child hlth res,0.142857143
univ brasilia,0.142857143
int federat gynecol &amp; obstet,0.142857143
dongguck univ,0.142857143
bifrost univ,0.142857143
intellectual property acad singapore,0.142857143
inst univ cardiol &amp; pneumol quebec,0.142857143
inrs inst armand frappier,0.142857143
bexar cty community hlth collaborat,0.142857143
ins lluis requesens,0.142857143
univ lubeck,0.142857143
bell south,0.142857143
nhtv univ appl sci breda,0.142857143
childrens hosp wisconsin,0.142857143
spector &amp; associates inc,0.142857143
natl inst hlth res collaborat leadership appl hlt,0.142857143
st playable inc,0.142857143
supreme court singapore,0.142857143
marietta coll,0.142857143
los angeles times media grp,0.142857143
matt berent consulting,0.142857143
long beach state,0.142857143
linda creed breast canc fdn,0.142857143
linchiat chang consulting llc,0.142857143
levi eshkol inst econ social &amp; polit res,0.142857143
calif diabet program,0.142857143
deledda int sch,0.142857143
univ iberoamer ciudad mexico,0.142857143
sri int inc,0.142857143
bo social mobilizat team,0.142857143
catholic diocese busan,0.142857143
media sch,0.142857143
dept language literature commun,0.142857143
washington hosp ctr,0.142857143
ctr human nutr,0.142857143
ctr human &amp; social sci,0.142857143
zero breast canc,0.142857143
aichi med univ,0.142857143
vet affairs eastern colorado hlth care syst,0.142857143
john snow inc,0.142857143
museum publ relat,0.142857143
indiana univ sch med,0.142857143
voxiva inc,0.142857143
holomathics llc,0.142857143
hop necker enfants malad,0.142857143
hlth serv advisory grp,0.142857143
penn state canc inst,0.142857143
penn state hershey med ctr,0.142857143
quebec forme,0.142857143
anthrologica,0.142857143
lutheran community ctr,0.142857143
fac appl econ,0.142857143
associated press norc ctr publ affairs res,0.142857143
univ paris sorbonne,0.142857143
publ hlth england,0.142857143
fac social sci,0.142857143
unicef india,0.142857143
populat reference bur,0.142857143
harvard pilgrim hlth care,0.142857143
univ northern british columbia,0.142857143
fdn museo nazl ebraismo italiano &amp; shoah,0.142857143
hamad med corp,0.142857143
prevent noncommunicable dis nac tfi pnd nmh,0.142857143
prevent noncommunicable dis nmh pnd nac,0.142857143
aragon inst hlth sci,0.142857143
guangxi univ,0.142857143
partners hlth syst inc,0.142857143
tivo inc,0.142857143
univ yamanashi,0.142857143
sci inst hematol &amp; oncol,0.142857143
id llc,0.142857143
austin reg clin,0.142857143
ifakara hlth inst,0.142857143
hyundae res inst,0.142857143
teikyo gakuen jr coll,0.142857143
human rights welf assoc,0.142857143
white october,0.142857143
fuller theol seminary,0.142857143
olivet nazarene univ,0.142857143
nus business sch,0.142857143
howard brown hlth ctr,0.142857143
rivera grp llc,0.142857143
northshore univ healthsyst,0.142857143
childrens natl med ctr,0.133333333
oulu deaconess inst,0.133333333
childrens hosp philadelphia,0.131182796
anadolu univ,0.129166667
african ctr media excellence,0.129166667
moscow mv lomonosov state univ,0.129166667
ruppin acad ctr,0.125
tno qual life,0.125
max planck inst demog res,0.125
antwerp maritime acad,0.125
anhui acad social sci,0.125
steno diabet ctr,0.125
march zambia,0.125
royal childrens hosp,0.125
twoo mass media,0.125
mckesson fdn,0.125
world vis int,0.125
nla univ coll,0.125
st playable prod llc,0.125
populat council mexico,0.125
researchworks,0.125
nida,0.125
new york univ,0.125
new york taxi workers alliance,0.125
nescor,0.125
australian comp soc,0.125
alliance safe online pharm,0.125
birmingham atlanta va geriatr res educ &amp; clin ctr,0.125
natl healthcare grp,0.125
municipal publ hlth serv,0.125
univ centroamericana,0.125
atlanta va rehabil res &amp; dev ctr,0.125
north carolina div publ hlth,0.125
british telecommun plc,0.125
mitre corp,0.125
tiffin univ,0.125
minnesota state univ mankato,0.125
res &amp; analyt int,0.125
suny old westbury,0.125
ctr comprehens care,0.125
kansai univ,0.125
direct young people,0.125
george &amp; fay yee ctr healthcare innovat,0.125
kaiser permanente georgia,0.125
univ missouri kansas city,0.125
ifes,0.125
community hlth &amp; social serv ctr inc,0.125
ctr,0.125
community minist prince georges cty,0.125
jss acad tech educ,0.125
independent ctr privacy protect schleswig holstei,0.125
chengdu sport univ,0.125
eastern hlth,0.125
inst german language,0.125
firepower design co,0.125
corp executive board,0.125
cota inc,0.125
vet affairs connecticut healthcare syst,0.125
johns hopkins,0.125
univ loyola chicago,0.125
econometrica inc,0.125
endogenous dev serv,0.125
german ctr res higher educ &amp; sci studies dzhw,0.125
jo frempong &amp; associates inc,0.125
dept educ &amp; early childhood dev,0.125
hsch tech &amp; informat hti,0.125
hackensack univ med ctr,0.125
grand rapids community coll,0.125
dandenong community advisory bur,0.125
vista community clin,0.125
henry ford hosp,0.125
cardinal stefan wyszynski univ,0.125
hlth literacy missouri,0.125
delaware state univ,0.125
chinese acad social sci cass,0.125
pfizer inc,0.117647059
hsr&amp;d ctr,0.117647059
palestinian ctr polity &amp; survey res,0.111111111
rti int res triangle pk,0.111111111
healthforumonline,0.111111111
upv ehu univ basque country,0.111111111
cevipof scipo paris,0.111111111
thailand minist publ hlth,0.111111111
unc eshelman sch pharm,0.111111111
palestinian ctr policy &amp; survey res,0.111111111
wisconsin alumni res fdn,0.111111111
guys &amp; st thomas nhs fdn trust,0.111111111
twitter,0.111111111
ruder finn inc,0.111111111
human resources res org,0.111111111
iab,0.111111111
jesse brown va med ctr,0.111111111
twghs fung yiu king hosp,0.111111111
community rehabil network,0.111111111
rajanukul inst,0.111111111
chung shan med univ hosp,0.111111111
punjab univ chandigarh,0.111111111
childrens mercy hosp,0.111111111
putian univ,0.111111111
geisinger hlth syst,0.111111111
audencia sch management,0.111111111
chinese ctr hlth educ,0.111111111
united healthcare serv inc,0.111111111
harris hlth syst,0.111111111
mee prod inc,0.111111111
temple univ sch med,0.111111111
em business sch strasbourg,0.111111111
taiwan suicide prevent ctr,0.111111111
med afrique,0.111111111
ahmadu bello univ,0.111111111
laos oxford mahosot hosp wellcome trust res unit,0.111111111
budapest metropolitan univ appl sci,0.111111111
singapore inst management,0.111111111
mission hosp dept pharm,0.111111111
mission hosp res inst,0.111111111
csn &amp; associates co ltd,0.111111111
ctr optimal living,0.111111111
csn &amp; assoc co ltd,0.111111111
medstar phys partners,0.111111111
telligen,0.111111111
buskerud &amp; vestfold univ coll,0.111111111
mccann erickson,0.111111111
sci ctr berlin social res,0.111111111
maccl mannheim ctr competit &amp; innovat,0.111111111
ctr studies serv,0.111111111
louisville ctr,0.111111111
univ kent canterbury,0.111111111
univ educ,0.111111111
sasha bruce youthwork,0.111111111
audie l murphy mem vet adm med ctr,0.1
ann arbor va ctr clin management res,0.1
univ paris sud,0.1
zix corp,0.1
grimes st joseph,0.1
goal,0.1
univ fed armed forces,0.1
hematol oncol associates cent new york,0.1
wichita community clin oncol program,0.1
univ indiana,0.1
madison hlth resource commiss,0.1
us dept justice,0.1
natl inst demog res ined,0.1
birmingham vet affairs med ctr res effectiveness,0.1
natl canc inst canc informat serv nw region,0.1
ew scripps sch journalism,0.1
centralia coll,0.1
moi univ,0.1
belmont univ sch pharm,0.1
florida firefighters safety &amp; hlth &amp; safety colla,0.1
natl canc inst canc informat serv s cent region,0.1
smilow canc hosp yale new haven,0.1
duke energy ctr innovat,0.1
univ jerusalem,0.1
sarasota cty lib,0.1
mercy univ hosp,0.1
saltermitchell mkt change,0.090909091
alpert med sch,0.090909091
energy &amp; resources inst,0.090909091
stephanie ferisin hlth &amp; wellness,0.090909091
harvard pilgrim hlth care inst,0.090909091
coeus hlth,0.090909091
ctr rural hlth dev inc,0.090909091
south univ,0.090909091
thomson reuters,0.090909091
steinberg comp,0.090909091
stat sweden,0.090909091
dilts partners llc,0.090909091
ctr med publ interest,0.090909091
toronto gen hosp,0.090909091
uc inst global conflict &amp; cooperat,0.090909091
complementary &amp; alternat res &amp; educ program,0.090909091
univ texas houston sch publ hlth,0.090909091
gfk panel serv benelux bv,0.090909091
zablocki va med ctr,0.090909091
ucsf ctr hlth &amp; community,0.090909091
canc care ontario,0.090909091
harvard vanguard med associates,0.090909091
usaid commun hlth commun projects,0.090909091
australian govt,0.090909091
joint commiss,0.090909091
orange cty hlth dept,0.090909091
partners healthcare inc,0.090909091
choices int fdn,0.090909091
iowa city vamc,0.090909091
internet serv grp,0.090909091
christiana care hlth syst,0.090909091
us dept hlth &amp; human serv,0.090909091
aspen syst corp,0.090909091
kaiser permanente ctr hlth res,0.090909091
univ brussels hu brussel,0.090909091
canadian inst hlth res new investigator,0.090909091
millennium dev goal ctr w africa,0.090909091
catholic univ indonesia,0.090909091
va tennessee valley hlth syst,0.090909091
unilever food &amp; hlth res inst,0.090909091
univ north carolina eshelman sch pharm,0.090909091
leslie dan fac pharm,0.090909091
humangeo grp,0.090909091
interactions corp,0.083333333
valencian int univ,0.083333333
inst natl sante publ quebec,0.083333333
feinstein inst med res,0.083333333
jackson mem hosp,0.083333333
univ claustro sor juana,0.083333333
jesse brown vet affairs med ctr,0.083333333
jonsson comprehens canc ctr,0.083333333
univ queebec outaouais,0.083333333
broad inst mit &amp; harvard,0.083333333
bronx new york harbor grecc,0.083333333
bruce w carter miami va med ctr,0.083333333
kapodistrian univ athens,0.083333333
lavoie solut,0.083333333
access community hlth network,0.083333333
loop ai labs,0.083333333
univ malawi,0.083333333
cuny city coll,0.083333333
univ miami coll engn,0.083333333
univ nacl comahue,0.083333333
geriatr grp memphis,0.083333333
partners personalized med,0.083333333
hofstra north shore lij sch med,0.083333333
clin med actuel,0.083333333
gallagher &amp; associates,0.083333333
kaiser south san francisco,0.076923077
fontys univ,0.076923077
carolinas med syst,0.076923077
greater los angeles healthcare syst,0.076923077
ctr trauma,0.076923077
natl ctr educ stat,0.076923077
eckerd coll,0.076923077
st georges univ,0.076923077
bedford vet adm med ctr,0.071428571
ctr hosp princesse grace,0.071428571
affin hlth syst,0.071428571
clin salud pueblo inc,0.071428571
michigan judicial inst,0.071428571
sage coll albany,0.071428571
agcy healthcare res &amp; qual,0.071428571
amer acad family phys,0.071428571
durham va med ctr,0.071428571
marshfield clin fdn med res &amp; educ,0.071428571
bur hlth informat &amp; policy,0.071428571
researchworks inc,0.071428571
taylor consulting inc,0.071428571
miami dade cty hlth dept,0.066666667
eastern idaho publ hlth dist,0.066666667
childrens hosp los angeles,0.066666667
phoenix childrens hosp,0.066666667
butler cty hlth dept,0.066666667
univ krakow,0.066666667
eudaimonia res ctr,0.066666667
st louis childrens hosp,0.066666667
childrens hosp michigan,0.066666667
univ thessaloniki,0.066666667
virginia dept hlth,0.066666667
marion cty hlth dept,0.066666667
nichhd,0.066666667
univ trondheim,0.066666667
republ botswana minist hlth,0.064516129
div hiv aids prevent icf int,0.0625
carroll commun,0.0625
united int coll,0.0625
gdelt project,0.0625
tennessee valley healthcare syst geriatr res educ,0.0625
wolfe stat consulting,0.0625
cooper green mercy hosp,0.0625
elon univ poll,0.0625
vet affairs tennessee valley healthcare syst,0.058823529
independence blue cross,0.058823529
henry ford hlth syst,0.058823529
premier community healthcare grp inc,0.055555556
geneva coll,0.055555556
rutgers sch publ hlth,0.055555556
omsk state univ,0.055555556
ctr multicultural mental hlth res,0.055555556
warsaw sch social psychol,0.055555556
florida dept hlth pinellas cty,0.055555556
canc prevent inst calif,0.055555556
princeton survey res associates int,0.055555556
presbyterian st lukes med ctr,0.052631579
duke family med,0.052631579
altisource inc,0.052631579
dept vet affairs med ctr,0.052631579
united nations childrens fund unicef,0.05
pact,0.05
amer psychol assoc,0.05
british broadcasting co,0.05
bernard van leer fdn,0.05
leibniz inst educ trajectories,0.047619048
german fed employment agcy,0.047619048
medienhaus wien,0.038461538
univ madrid,0.033333333
